"","Entity","Date","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","Code","PerCapita.Death","PerCapita.Infection","Death.Rate"
"4393","Philippines",2020-03-31,88,2084,109581085,"PHL",8.0305830153078e-07,1.90178806862516e-05,0.0422264875239923
"4394","Philippines",2020-04-02,96,2311,109581085,"PHL",8.76063601669942e-07,2.10894060777004e-05,0.0415404586758979
"4395","Philippines",2020-03-30,71,1418,109581085,"PHL",6.47922038735061e-07,1.29401894496664e-05,0.0500705218617771
"4396","Philippines",2020-04-04,136,3018,109581085,"PHL",1.24109010236575e-06,2.75412494774988e-05,0.0450629555997349
"4397","Philippines",2020-04-01,88,2084,109581085,"PHL",8.0305830153078e-07,1.90178806862516e-05,0.0422264875239923
"4398","Poland",2020-03-25,10,901,37846605,"POL",2.64224492527137e-07,2.3806626776695e-05,0.0110987791342952
"4399","Poland",2020-03-23,7,634,37846605,"POL",1.84957144768996e-07,1.67518328262205e-05,0.0110410094637224
"4400","Poland",2020-04-21,380,9593,37846605,"POL",1.00405307160312e-05,0.000253470555681282,0.0396122172417388
"4401","Poland",2020-03-26,14,1051,37846605,"POL",3.69914289537992e-07,2.77699941646021e-05,0.0133206470028544
"4402","Poland",2020-04-17,314,7918,37846605,"POL",8.2966490653521e-06,0.000209212953182987,0.0396564789088154
"4403","Poland",2020-04-04,71,3383,37846605,"POL",1.87599389694267e-06,8.93871458219304e-05,0.0209872893881171
"4404","Poland",2020-03-24,8,749,37846605,"POL",2.11379594021709e-07,1.97904144902825e-05,0.0106809078771696
"4405","Poland",2020-04-16,286,7582,37846605,"POL",7.55682048627611e-06,0.000200335010234075,0.037720917963598
"4406","Poland",2020-04-22,401,9856,37846605,"POL",1.05954021503382e-05,0.000260419659834746,0.0406858766233766
"4407","Poland",2020-03-31,31,2055,37846605,"POL",8.19095926834124e-07,5.42981332143266e-05,0.0150851581508516
"4408","Poland",2020-04-01,33,2311,37846605,"POL",8.71940825339552e-07,6.10622802230213e-05,0.0142795326698399
"4409","Poland",2020-04-20,360,9287,37846605,"POL",9.51208173097693e-06,0.000245385286209952,0.0387638634650587
"4410","Poland",2020-04-15,263,7202,37846605,"POL",6.9491041534637e-06,0.000190294479518044,0.0365176339905582
"4411","Poland",2020-04-13,232,6674,37846605,"POL",6.13000822662957e-06,0.000176343426312611,0.0347617620617321
"4412","Poland",2020-04-18,332,8379,37846605,"POL",8.77225315190094e-06,0.000221393702288488,0.0396228666905359
"4413","Poland",2020-03-22,5,536,37846605,"POL",1.32112246263568e-07,1.41624327994545e-05,0.00932835820895522
"4414","Poland",2020-04-03,57,2946,37846605,"POL",1.50607960740468e-06,7.78405354984945e-05,0.0193482688391039
"4415","Poland",2020-03-29,18,1638,37846605,"POL",4.75604086548846e-07,4.3279971875945e-05,0.010989010989011
"4416","Poland",2020-03-30,22,1862,37846605,"POL",5.81293883559701e-07,4.91986005085529e-05,0.0118152524167562
"4417","Poland",2020-03-27,16,1221,37846605,"POL",4.22759188043419e-07,3.22618105375634e-05,0.0131040131040131
"4418","Poland",2020-03-28,16,1389,37846605,"POL",4.22759188043419e-07,3.67007820120193e-05,0.0115190784737221
"4419","Poland",2020-04-11,181,5955,37846605,"POL",4.78246331474118e-06,0.00015734568529991,0.0303946263643997
"4420","Poland",2020-04-12,208,6356,37846605,"POL",5.49586944456445e-06,0.000167941087450248,0.0327249842668345
"4421","Poland",2020-04-09,159,5205,37846605,"POL",4.20116943118148e-06,0.000137528848360375,0.0305475504322767
"4422","Poland",2020-04-10,174,5575,37846605,"POL",4.59750616997218e-06,0.000147305154583879,0.0312107623318386
"4423","Poland",2020-04-19,347,8742,37846605,"POL",9.16858989069165e-06,0.000230985051367223,0.0396934339967971
"4424","Poland",2020-04-07,107,4413,37846605,"POL",2.82720207004036e-06,0.000116602268552225,0.0242465443009291
"4425","Poland",2020-03-21,5,425,37846605,"POL",1.32112246263568e-07,1.12295409324033e-05,0.0117647058823529
"4426","Poland",2020-04-02,43,2554,37846605,"POL",1.13616531786669e-06,6.74829353914308e-05,0.0168363351605325
"4427","Poland",2020-04-06,94,4102,37846605,"POL",2.48371022975509e-06,0.000108384886834632,0.022915650901999
"4428","Poland",2020-04-08,129,4848,37846605,"POL",3.40849595360007e-06,0.000128096033977156,0.0266089108910891
"4429","Poland",2020-04-05,79,3627,37846605,"POL",2.08737349096438e-06,9.58342234395925e-05,0.0217810862972153
"4430","Poland",2020-04-14,245,6934,37846605,"POL",6.47350006691485e-06,0.000183213263118317,0.0353331410441304
"4431","Portugal",2020-03-22,12,1280,10196707,"PRT",1.1768505263513e-06,0.000125530722810805,0.009375
"4432","Portugal",2020-04-06,295,11278,10196707,"PRT",2.89309087728028e-05,0.00110604335301583,0.0261571200567477
"4433","Portugal",2020-04-02,187,8251,10196707,"PRT",1.83392540356411e-05,0.000809182807743716,0.0226639195249061
"4434","Portugal",2020-04-07,311,11730,10196707,"PRT",3.05000428079379e-05,0.0011503713895084,0.0265132139812447
"4435","Portugal",2020-04-12,470,15987,10196707,"PRT",4.60933122820926e-05,0.00156785911373152,0.0293988865953587
"4436","Portugal",2020-04-13,504,16585,10196707,"PRT",4.94277221067547e-05,0.00162650549829469,0.0303889056376244
"4437","Portugal",2020-04-14,535,16934,10196707,"PRT",5.24679192998289e-05,0.00166073223443608,0.0315932443604583
"4438","Portugal",2020-04-11,435,15472,10196707,"PRT",4.26608315802347e-05,0.00151735261197561,0.0281153050672182
"4439","Portugal",2020-04-04,246,9886,10196707,"PRT",2.41254357902017e-05,0.000969528691959081,0.0248836738822577
"4440","Portugal",2020-04-05,266,10524,10196707,"PRT",2.60868533341205e-05,0.00103209791161009,0.0252755606233371
"4441","Portugal",2020-03-31,140,6408,10196707,"PRT",1.37299228074319e-05,0.000628438181071595,0.0218476903870162
"4442","Portugal",2020-04-01,160,7443,10196707,"PRT",1.56913403513507e-05,0.000729941538969395,0.021496708316539
"4443","Portugal",2020-03-21,6,1020,10196707,"PRT",5.88425263175651e-07,0.000100032294739861,0.00588235294117647
"4444","Portugal",2020-03-26,43,2995,10196707,"PRT",4.2170477194255e-06,0.000293722277201846,0.0143572621035058
"4445","Portugal",2020-03-23,14,1600,10196707,"PRT",1.37299228074318e-06,0.000156913403513507,0.00875
"4446","Portugal",2020-03-24,23,2060,10196707,"PRT",2.25563017550666e-06,0.00020202600702364,0.0111650485436893
"4447","Portugal",2020-03-25,33,2362,10196707,"PRT",3.23633894746608e-06,0.000231643411936815,0.0139712108382727
"4448","Portugal",2020-03-29,100,5170,10196707,"PRT",9.80708771959418e-06,0.000507026435103019,0.0193423597678917
"4449","Portugal",2020-03-27,60,3544,10196707,"PRT",5.88425263175651e-06,0.000347563188782418,0.0169300225733634
"4450","Portugal",2020-03-28,76,4268,10196707,"PRT",7.45338666689158e-06,0.00041856650387228,0.0178069353327085
"4451","Portugal",2020-04-22,762,21379,10196707,"PRT",7.47300084233076e-05,0.00209665728357204,0.0356424528743159
"4452","Portugal",2020-04-10,409,13956,10196707,"PRT",4.01109887731402e-05,0.00136867716214656,0.0293063915161938
"4453","Portugal",2020-04-03,209,9034,10196707,"PRT",2.04968133339518e-05,0.000885972304588138,0.0231348239982289
"4454","Portugal",2020-04-08,345,12442,10196707,"PRT",3.38344526325999e-05,0.00122019785407191,0.0277286609869796
"4455","Portugal",2020-04-09,380,13141,10196707,"PRT",3.72669333344579e-05,0.00128874939723187,0.0289171295943992
"4456","Portugal",2020-04-21,735,20863,10196707,"PRT",7.20820947390172e-05,0.00204605271093893,0.0352298327182093
"4457","Portugal",2020-04-18,657,19022,10196707,"PRT",6.44325663177338e-05,0.0018655042260212,0.0345389548943329
"4458","Portugal",2020-04-19,687,19685,10196707,"PRT",6.7374692633612e-05,0.00193052521760211,0.0348996697993396
"4459","Portugal",2020-04-20,714,20206,10196707,"PRT",7.00226063179024e-05,0.0019816201446212,0.0353360388003563
"4460","Portugal",2020-04-16,599,18091,10196707,"PRT",5.87444554403691e-05,0.00177420023935178,0.0331103863799679
"4461","Portugal",2020-04-17,629,18841,10196707,"PRT",6.16865817562474e-05,0.00184775339724874,0.0333846398811103
"4462","Portugal",2020-03-30,119,5962,10196707,"PRT",1.16704343863171e-05,0.000584698569842205,0.019959745051996
"4463","Portugal",2020-04-15,567,17448,10196707,"PRT",5.5606187370099e-05,0.00171114066531479,0.0324965612104539
"4464","Puerto Rico",2020-04-03,12,316,2860840,"PRI",4.19457222354274e-06,0.000110457068553292,0.0379746835443038
"4465","Puerto Rico",2020-04-14,45,903,2860840,"PRI",1.57296458382853e-05,0.000315641559821591,0.0498338870431894
"4466","Puerto Rico",2020-04-01,8,239,2860840,"PRI",2.79638148236182e-06,8.35418967855595e-05,0.0334728033472803
"4467","Puerto Rico",2020-04-02,11,286,2860840,"PRI",3.84502453824751e-06,9.99706379944352e-05,0.0384615384615385
"4468","Puerto Rico",2020-04-13,44,897,2860840,"PRI",1.538009815299e-05,0.000313544273709819,0.0490523968784838
"4469","Puerto Rico",2020-03-29,3,100,2860840,"PRI",1.04864305588568e-06,3.49547685295228e-05,0.03
"4470","Puerto Rico",2020-04-21,63,1252,2860840,"PRI",2.20215041735994e-05,0.000437633701989625,0.0503194888178914
"4471","Puerto Rico",2020-03-31,6,174,2860840,"PRI",2.09728611177137e-06,6.08212972413697e-05,0.0344827586206897
"4472","Puerto Rico",2020-04-12,42,788,2860840,"PRI",1.46810027823996e-05,0.00027544357601264,0.0532994923857868
"4473","Puerto Rico",2020-04-11,39,725,2860840,"PRI",1.36323597265139e-05,0.00025342207183904,0.0537931034482759
"4474","Puerto Rico",2020-03-28,2,64,2860840,"PRI",6.99095370590456e-07,2.23710518588946e-05,0.03125
"4475","Puerto Rico",2020-04-22,63,1252,2860840,"PRI",2.20215041735994e-05,0.000437633701989625,0.0503194888178914
"4476","Puerto Rico",2020-04-20,62,1213,2860840,"PRI",2.16719564883041e-05,0.000424001342263112,0.0511129431162407
"4477","Puerto Rico",2020-04-09,24,620,2860840,"PRI",8.38914444708547e-06,0.000216719564883041,0.0387096774193548
"4478","Puerto Rico",2020-04-05,18,452,2860840,"PRI",6.2918583353141e-06,0.000157995553753443,0.0398230088495575
"4479","Puerto Rico",2020-04-06,20,475,2860840,"PRI",6.99095370590456e-06,0.000166035150515233,0.0421052631578947
"4480","Puerto Rico",2020-04-07,21,513,2860840,"PRI",7.34050139119979e-06,0.000179317962556452,0.0409356725146199
"4481","Puerto Rico",2020-03-30,5,127,2860840,"PRI",1.74773842647614e-06,4.4392556032494e-05,0.0393700787401575
"4482","Puerto Rico",2020-04-10,33,683,2860840,"PRI",1.15350736147425e-05,0.000238741069056641,0.0483162518301611
"4483","Puerto Rico",2020-04-16,51,974,2860840,"PRI",1.78269319500566e-05,0.000340459445477552,0.0523613963039014
"4484","Puerto Rico",2020-04-17,56,1043,2860840,"PRI",1.95746703765328e-05,0.000364578235762923,0.0536912751677852
"4485","Puerto Rico",2020-04-04,15,378,2860840,"PRI",5.24321527942842e-06,0.000132129025041596,0.0396825396825397
"4486","Puerto Rico",2020-04-15,45,923,2860840,"PRI",1.57296458382853e-05,0.000322632513527495,0.0487540628385699
"4487","Puerto Rico",2020-04-08,23,573,2860840,"PRI",8.03959676179024e-06,0.000200290823674166,0.0401396160558464
"4488","Puerto Rico",2020-04-19,60,1118,2860840,"PRI",2.09728611177137e-05,0.000390794312160065,0.0536672629695885
"4489","Puerto Rico",2020-04-18,58,1068,2860840,"PRI",2.02737657471232e-05,0.000373316927895303,0.0543071161048689
"4490","Qatar",2020-03-23,0,494,2881060,"QAT",0,0.000171464669253677,0
"4491","Qatar",2020-03-24,0,501,2881060,"QAT",0,0.000173894330558892,0
"4492","Qatar",2020-04-10,6,2376,2881060,"QAT",2.08256683304062e-06,0.000824696465884084,0.00252525252525253
"4493","Qatar",2020-04-14,7,3231,2881060,"QAT",2.42966130521405e-06,0.00112146223959237,0.00216651191581554
"4494","Qatar",2020-04-13,7,2979,2881060,"QAT",2.42966130521405e-06,0.00103399443260467,0.00234978180597516
"4495","Qatar",2020-04-20,8,5448,2881060,"QAT",2.77675577738749e-06,0.00189097068440088,0.00146842878120411
"4496","Qatar",2020-04-06,4,1604,2881060,"QAT",1.38837788869374e-06,0.000556739533366192,0.00249376558603491
"4497","Qatar",2020-04-07,4,1832,2881060,"QAT",1.38837788869374e-06,0.000635877073021735,0.00218340611353712
"4498","Qatar",2020-04-12,6,2728,2881060,"QAT",2.08256683304062e-06,0.000946873720089134,0.00219941348973607
"4499","Qatar",2020-04-09,6,2210,2881060,"QAT",2.08256683304062e-06,0.000767078783503294,0.00271493212669683
"4500","Qatar",2020-03-26,0,537,2881060,"QAT",0,0.000186389731557135,0
"4501","Qatar",2020-04-21,9,6015,2881060,"QAT",3.12385024956093e-06,0.00208777325012322,0.00149625935162095
"4502","Qatar",2020-03-22,0,481,2881060,"QAT",0,0.000166952441115423,0
"4503","Qatar",2020-03-21,0,470,2881060,"QAT",0,0.000163134401921515,0
"4504","Qatar",2020-04-04,3,949,2881060,"QAT",1.04128341652031e-06,0.000329392654092591,0.00316122233930453
"4505","Qatar",2020-04-16,7,3711,2881060,"QAT",2.42966130521405e-06,0.00128806758623562,0.00188628402047966
"4506","Qatar",2020-04-22,9,6533,2881060,"QAT",3.12385024956093e-06,0.00226756818670906,0.00137762130720955
"4507","Qatar",2020-04-11,6,2512,2881060,"QAT",2.08256683304062e-06,0.000871901314099672,0.00238853503184713
"4508","Qatar",2020-03-25,0,526,2881060,"QAT",0,0.000182571692363227,0
"4509","Qatar",2020-04-02,2,835,2881060,"QAT",6.94188944346872e-07,0.000289823884264819,0.00239520958083832
"4510","Qatar",2020-04-17,7,4103,2881060,"QAT",2.42966130521405e-06,0.00142412861932761,0.00170606873019742
"4511","Qatar",2020-03-27,0,549,2881060,"QAT",0,0.000190554865223216,0
"4512","Qatar",2020-04-15,7,3428,2881060,"QAT",2.42966130521405e-06,0.00118983985061054,0.00204200700116686
"4513","Qatar",2020-04-08,6,2057,2881060,"QAT",2.08256683304062e-06,0.000713973329260758,0.00291686922702965
"4514","Qatar",2020-04-05,3,1325,2881060,"QAT",1.04128341652031e-06,0.000459900175629803,0.00226415094339623
"4515","Qatar",2020-04-18,7,4663,2881060,"QAT",2.42966130521405e-06,0.00161850152374473,0.00150117949817714
"4516","Qatar",2020-04-19,8,5008,2881060,"QAT",2.77675577738749e-06,0.00173824911664457,0.00159744408945687
"4517","Qatar",2020-03-28,0,562,2881060,"QAT",0,0.000195067093361471,0
"4518","Qatar",2020-03-29,1,590,2881060,"QAT",3.47094472173436e-07,0.000204785738582327,0.00169491525423729
"4519","Qatar",2020-03-30,1,634,2881060,"QAT",3.47094472173436e-07,0.000220057895357959,0.00157728706624606
"4520","Qatar",2020-03-31,1,693,2881060,"QAT",3.47094472173436e-07,0.000240536469216191,0.00144300144300144
"4521","Qatar",2020-04-01,2,781,2881060,"QAT",6.94188944346872e-07,0.000271080782767454,0.00256081946222791
"4522","Qatar",2020-04-03,3,949,2881060,"QAT",1.04128341652031e-06,0.000329392654092591,0.00316122233930453
"4523","Romania",2020-04-20,434,8746,19237682,"ROU",2.255989053151e-05,0.000454628577393056,0.0496226846558427
"4524","Romania",2020-04-02,85,2460,19237682,"ROU",4.41841174004228e-06,0.000127874033888282,0.0345528455284553
"4525","Romania",2020-03-25,11,762,19237682,"ROU",5.71794460476059e-07,3.96097617166143e-05,0.0144356955380577
"4526","Romania",2020-04-18,400,8067,19237682,"ROU",2.07925258354931e-05,0.000419333264787306,0.0495847279038056
"4527","Romania",2020-04-15,344,6879,19237682,"ROU",1.7881572218524e-05,0.000357579463055892,0.0500072684983282
"4528","Romania",2020-04-22,483,9242,19237682,"ROU",2.51069749463579e-05,0.000480411309429067,0.0522614152780783
"4529","Romania",2020-03-24,7,576,19237682,"ROU",3.63869202121129e-07,2.994123720311e-05,0.0121527777777778
"4530","Romania",2020-04-01,69,2245,19237682,"ROU",3.58671070662255e-06,0.000116698051251705,0.0307349665924276
"4531","Romania",2020-04-19,417,8418,19237682,"ROU",2.16762081835015e-05,0.000437578706207952,0.0495367070563079
"4532","Romania",2020-04-13,306,6300,19237682,"ROU",1.59062822641522e-05,0.000327482281909016,0.0485714285714286
"4533","Romania",2020-04-16,372,7216,19237682,"ROU",1.93370490270086e-05,0.000375097166072295,0.0515521064301552
"4534","Romania",2020-03-23,2,433,19237682,"ROU",1.03962629177465e-07,2.25079092169212e-05,0.0046189376443418
"4535","Romania",2020-03-22,0,367,19237682,"ROU",0,1.90771424540649e-05,0
"4536","Romania",2020-04-04,133,3183,19237682,"ROU",6.91351484030145e-06,0.000165456524335936,0.041784480050267
"4537","Romania",2020-03-29,29,1452,19237682,"ROU",1.50745812307325e-06,7.54768687828398e-05,0.0199724517906336
"4538","Romania",2020-03-26,13,906,19237682,"ROU",6.75757089653525e-07,4.70950710173918e-05,0.0143487858719647
"4539","Romania",2020-03-27,17,1029,19237682,"ROU",8.83682348008456e-07,5.34887727118059e-05,0.0165208940719145
"4540","Romania",2020-03-28,24,1292,19237682,"ROU",1.24755155012958e-06,6.71598584486426e-05,0.0185758513931889
"4541","Romania",2020-04-12,282,5990,19237682,"ROU",1.46587307140226e-05,0.000311368074386509,0.0470784641068447
"4542","Romania",2020-03-30,40,1760,19237682,"ROU",2.07925258354931e-06,9.14871136761695e-05,0.0227272727272727
"4543","Romania",2020-03-31,44,1952,19237682,"ROU",2.28717784190424e-06,0.000101467526077206,0.0225409836065574
"4544","Romania",2020-04-11,257,5467,19237682,"ROU",1.33591978493043e-05,0.000284181846856602,0.0470093286994695
"4545","Romania",2020-04-07,157,4057,19237682,"ROU",8.16106639043103e-06,0.000210888193286488,0.038698545723441
"4546","Romania",2020-04-14,318,6633,19237682,"ROU",1.6530058039217e-05,0.000344792059667064,0.0479421076436002
"4547","Romania",2020-03-21,0,308,19237682,"ROU",0,1.60102448933297e-05,0
"4548","Romania",2020-04-03,94,2738,19237682,"ROU",4.88624357134087e-06,0.00014232483934395,0.0343316289262235
"4549","Romania",2020-04-17,387,7707,19237682,"ROU",2.01167687458395e-05,0.000400619991535363,0.0502140910860257
"4550","Romania",2020-04-08,182,4417,19237682,"ROU",9.46059925514935e-06,0.000229601466538432,0.0412044374009509
"4551","Romania",2020-04-21,451,8936,19237682,"ROU",2.34435728795184e-05,0.000464505027164915,0.0504700089525515
"4552","Romania",2020-04-06,148,3864,19237682,"ROU",7.69323455913244e-06,0.000200855799570863,0.0383022774327122
"4553","Romania",2020-04-09,209,4761,19237682,"ROU",1.08640947490451e-05,0.000247483038756956,0.0438983406847301
"4554","Romania",2020-04-10,229,5202,19237682,"ROU",1.19037210408198e-05,0.000270406798490587,0.0440215301806997
"4555","Romania",2020-04-05,141,3613,19237682,"ROU",7.32936535701131e-06,0.000187808489609091,0.0390257403819541
"4556","Rwanda",2020-04-03,0,82,12952209,"RWA",0,6.33096640117527e-06,0
"4557","Rwanda",2020-03-23,0,19,12952209,"RWA",0,1.46693123929671e-06,0
"4558","Rwanda",2020-04-02,0,82,12952209,"RWA",0,6.33096640117527e-06,0
"4559","Rwanda",2020-04-12,0,120,12952209,"RWA",0,9.26482887976869e-06,0
"4560","Rwanda",2020-03-30,0,70,12952209,"RWA",0,5.40448351319841e-06,0
"4561","Rwanda",2020-04-11,0,118,12952209,"RWA",0,9.11041506510588e-06,0
"4562","Rwanda",2020-03-21,0,17,12952209,"RWA",0,1.3125174246339e-06,0
"4563","Rwanda",2020-03-22,0,17,12952209,"RWA",0,1.3125174246339e-06,0
"4564","Rwanda",2020-04-13,0,126,12952209,"RWA",0,9.72807032375713e-06,0
"4565","Rwanda",2020-04-04,0,89,12952209,"RWA",0,6.87141475249511e-06,0
"4566","Rwanda",2020-03-24,0,36,12952209,"RWA",0,2.77944866393061e-06,0
"4567","Rwanda",2020-03-25,0,40,12952209,"RWA",0,3.08827629325623e-06,0
"4568","Rwanda",2020-03-26,0,41,12952209,"RWA",0,3.16548320058764e-06,0
"4569","Rwanda",2020-03-27,0,50,12952209,"RWA",0,3.86034536657029e-06,0
"4570","Rwanda",2020-03-28,0,54,12952209,"RWA",0,4.16917299589591e-06,0
"4571","Rwanda",2020-03-29,0,60,12952209,"RWA",0,4.63241443988435e-06,0
"4572","Rwanda",2020-04-15,0,134,12952209,"RWA",0,1.03457255824084e-05,0
"4573","Rwanda",2020-04-07,0,105,12952209,"RWA",0,8.10672526979761e-06,0
"4574","Rwanda",2020-04-01,0,75,12952209,"RWA",0,5.79051804985543e-06,0
"4575","Rwanda",2020-03-31,0,70,12952209,"RWA",0,5.40448351319841e-06,0
"4576","Rwanda",2020-04-06,0,104,12952209,"RWA",0,8.0295183624662e-06,0
"4577","Rwanda",2020-04-18,0,143,12952209,"RWA",0,1.1040587748391e-05,0
"4578","Rwanda",2020-04-16,0,136,12952209,"RWA",0,1.05001393970712e-05,0
"4579","Rwanda",2020-04-05,0,102,12952209,"RWA",0,7.87510454780339e-06,0
"4580","Rwanda",2020-04-10,0,113,12952209,"RWA",0,8.72438052844885e-06,0
"4581","Rwanda",2020-04-22,0,150,12952209,"RWA",0,1.15810360997109e-05,0
"4582","Rwanda",2020-04-08,0,105,12952209,"RWA",0,8.10672526979761e-06,0
"4583","Rwanda",2020-04-09,0,110,12952209,"RWA",0,8.49275980645464e-06,0
"4584","Rwanda",2020-04-14,0,127,12952209,"RWA",0,9.80527723108853e-06,0
"4585","Rwanda",2020-04-19,0,144,12952209,"RWA",0,1.11177946557224e-05,0
"4586","Rwanda",2020-04-20,0,147,12952209,"RWA",0,1.13494153777167e-05,0
"4587","Rwanda",2020-04-17,0,138,12952209,"RWA",0,1.0654553211734e-05,0
"4588","Rwanda",2020-04-21,0,147,12952209,"RWA",0,1.13494153777167e-05,0
"4589","Saint Kitts and Nevis",2020-03-31,0,7,53192,"KNA",0,0.000131598736652128,0
"4590","Saint Kitts and Nevis",2020-04-19,0,14,53192,"KNA",0,0.000263197473304256,0
"4591","Saint Kitts and Nevis",2020-04-14,0,12,53192,"KNA",0,0.000225597834260791,0
"4592","Saint Kitts and Nevis",2020-04-15,0,14,53192,"KNA",0,0.000263197473304256,0
"4593","Saint Kitts and Nevis",2020-03-29,0,2,53192,"KNA",0,3.75996390434652e-05,0
"4594","Saint Kitts and Nevis",2020-04-05,0,10,53192,"KNA",0,0.000187998195217326,0
"4595","Saint Kitts and Nevis",2020-04-07,0,11,53192,"KNA",0,0.000206798014739059,0
"4596","Saint Kitts and Nevis",2020-04-13,0,12,53192,"KNA",0,0.000225597834260791,0
"4597","Saint Kitts and Nevis",2020-04-18,0,14,53192,"KNA",0,0.000263197473304256,0
"4598","Saint Kitts and Nevis",2020-03-26,0,2,53192,"KNA",0,3.75996390434652e-05,0
"4599","Saint Kitts and Nevis",2020-03-30,0,7,53192,"KNA",0,0.000131598736652128,0
"4600","Saint Kitts and Nevis",2020-03-28,0,2,53192,"KNA",0,3.75996390434652e-05,0
"4601","Saint Kitts and Nevis",2020-04-17,0,14,53192,"KNA",0,0.000263197473304256,0
"4602","Saint Kitts and Nevis",2020-04-02,0,8,53192,"KNA",0,0.000150398556173861,0
"4603","Saint Kitts and Nevis",2020-04-03,0,8,53192,"KNA",0,0.000150398556173861,0
"4604","Saint Kitts and Nevis",2020-04-06,0,10,53192,"KNA",0,0.000187998195217326,0
"4605","Saint Kitts and Nevis",2020-04-20,0,15,53192,"KNA",0,0.000281997292825989,0
"4606","Saint Kitts and Nevis",2020-04-08,0,11,53192,"KNA",0,0.000206798014739059,0
"4607","Saint Kitts and Nevis",2020-04-09,0,11,53192,"KNA",0,0.000206798014739059,0
"4608","Saint Kitts and Nevis",2020-04-10,0,11,53192,"KNA",0,0.000206798014739059,0
"4609","Saint Kitts and Nevis",2020-04-11,0,12,53192,"KNA",0,0.000225597834260791,0
"4610","Saint Kitts and Nevis",2020-04-12,0,12,53192,"KNA",0,0.000225597834260791,0
"4611","Saint Kitts and Nevis",2020-04-16,0,14,53192,"KNA",0,0.000263197473304256,0
"4612","Saint Kitts and Nevis",2020-03-27,0,2,53192,"KNA",0,3.75996390434652e-05,0
"4613","Saint Kitts and Nevis",2020-04-04,0,9,53192,"KNA",0,0.000169198375695593,0
"4614","Saint Kitts and Nevis",2020-04-01,0,8,53192,"KNA",0,0.000150398556173861,0
"4615","Saint Kitts and Nevis",2020-04-21,0,15,53192,"KNA",0,0.000281997292825989,0
"4616","Saint Kitts and Nevis",2020-04-22,0,15,53192,"KNA",0,0.000281997292825989,0
"4617","Saint Lucia",2020-04-08,0,14,183629,"LCA",0,7.6240680938196e-05,0
"4618","Saint Lucia",2020-04-16,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4619","Saint Lucia",2020-03-25,0,2,183629,"LCA",0,1.08915258483137e-05,0
"4620","Saint Lucia",2020-03-27,0,3,183629,"LCA",0,1.63372887724706e-05,0
"4621","Saint Lucia",2020-03-21,0,2,183629,"LCA",0,1.08915258483137e-05,0
"4622","Saint Lucia",2020-03-22,0,2,183629,"LCA",0,1.08915258483137e-05,0
"4623","Saint Lucia",2020-03-23,0,2,183629,"LCA",0,1.08915258483137e-05,0
"4624","Saint Lucia",2020-03-24,0,2,183629,"LCA",0,1.08915258483137e-05,0
"4625","Saint Lucia",2020-04-22,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4626","Saint Lucia",2020-04-05,0,14,183629,"LCA",0,7.6240680938196e-05,0
"4627","Saint Lucia",2020-04-07,0,14,183629,"LCA",0,7.6240680938196e-05,0
"4628","Saint Lucia",2020-03-26,0,3,183629,"LCA",0,1.63372887724706e-05,0
"4629","Saint Lucia",2020-04-10,0,14,183629,"LCA",0,7.6240680938196e-05,0
"4630","Saint Lucia",2020-04-11,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4631","Saint Lucia",2020-04-13,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4632","Saint Lucia",2020-04-14,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4633","Saint Lucia",2020-04-17,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4634","Saint Lucia",2020-04-18,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4635","Saint Lucia",2020-04-19,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4636","Saint Lucia",2020-04-20,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4637","Saint Lucia",2020-04-21,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4638","Saint Lucia",2020-04-04,0,13,183629,"LCA",0,7.07949180140392e-05,0
"4639","Saint Lucia",2020-04-15,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4640","Saint Lucia",2020-04-06,0,14,183629,"LCA",0,7.6240680938196e-05,0
"4641","Saint Lucia",2020-04-09,0,14,183629,"LCA",0,7.6240680938196e-05,0
"4642","Saint Lucia",2020-03-30,0,9,183629,"LCA",0,4.90118663174117e-05,0
"4643","Saint Lucia",2020-04-12,0,15,183629,"LCA",0,8.16864438623529e-05,0
"4644","Saint Lucia",2020-03-29,0,4,183629,"LCA",0,2.17830516966274e-05,0
"4645","Saint Lucia",2020-04-03,0,13,183629,"LCA",0,7.07949180140392e-05,0
"4646","Saint Lucia",2020-04-01,0,13,183629,"LCA",0,7.07949180140392e-05,0
"4647","Saint Lucia",2020-04-02,0,13,183629,"LCA",0,7.07949180140392e-05,0
"4648","Saint Lucia",2020-03-31,0,9,183629,"LCA",0,4.90118663174117e-05,0
"4649","Saint Lucia",2020-03-28,0,3,183629,"LCA",0,1.63372887724706e-05,0
"4650","Saint Vincent and the Grenadines",2020-04-08,0,8,110947,"VCT",0,7.21065013024237e-05,0
