"","Entity","Date","Total.tests","Total.confirmed.cases.of.COVID.19..cases.","PopTotal","Code","PerCapita.Testing","PerCapita.Infection","COVID.Positive"
"2369","Malawi",2020-04-05,NA,4,19129955,"MWI",NA,2.09096153127386e-07,NA
"2370","Malawi",2020-04-04,NA,3,19129955,"MWI",NA,1.56822114845539e-07,NA
"2371","Malawi",2020-04-18,NA,17,19129955,"MWI",NA,8.8865865079139e-07,NA
"2372","Malawi",2020-04-03,NA,3,19129955,"MWI",NA,1.56822114845539e-07,NA
"2373","Malawi",2020-04-08,NA,8,19129955,"MWI",NA,4.18192306254772e-07,NA
"2374","Malawi",2020-04-14,NA,16,19129955,"MWI",NA,8.36384612509543e-07,NA
"2375","Malawi",2020-04-09,NA,8,19129955,"MWI",NA,4.18192306254772e-07,NA
"2376","Malawi",2020-04-11,NA,9,19129955,"MWI",NA,4.70466344536618e-07,NA
"2377","Malawi",2020-04-17,NA,16,19129955,"MWI",NA,8.36384612509543e-07,NA
"2378","Malawi",2020-04-21,NA,17,19129955,"MWI",NA,8.8865865079139e-07,NA
"2379","Malawi",2020-04-13,NA,13,19129955,"MWI",NA,6.79562497664004e-07,NA
"2380","Malawi",2020-04-06,NA,4,19129955,"MWI",NA,2.09096153127386e-07,NA
"2381","Malawi",2020-04-20,NA,17,19129955,"MWI",NA,8.8865865079139e-07,NA
"2382","Malawi",2020-04-12,NA,12,19129955,"MWI",NA,6.27288459382157e-07,NA
"2383","Malawi",2020-04-19,NA,17,19129955,"MWI",NA,8.8865865079139e-07,NA
"2384","Malawi",2020-04-10,NA,8,19129955,"MWI",NA,4.18192306254772e-07,NA
"2385","Malawi",2020-04-07,NA,5,19129955,"MWI",NA,2.61370191409232e-07,NA
"2386","Malawi",2020-04-22,NA,18,19129955,"MWI",NA,9.40932689073236e-07,NA
"2387","Malaysia",2020-04-07,52485,3793,32365998,"MYS",0.00162160919616939,0.000117190886559407,13.8373319272344
"2388","Malaysia",2020-04-06,47457,3662,32365998,"MYS",0.00146626098166353,0.00011314342910112,12.9593118514473
"2389","Malaysia",2020-04-05,43539,3483,32365998,"MYS",0.00134520801737675,0.000107612933795522,12.5004306632214
"2390","Malaysia",2020-04-19,103892,5305,32365998,"MYS",0.00320991183401791,0.000163906578749711,19.5837888784166
"2391","Malaysia",2020-04-04,40923,3333,32365998,"MYS",0.00126438245469829,0.000102978440522674,12.2781278127813
"2392","Malaysia",2020-04-17,96695,5182,32365998,"MYS",0.00298754884678668,0.000160106294265976,18.6597838672327
"2393","Malaysia",2020-04-18,100794,5251,32365998,"MYS",0.0031141940996227,0.000162238161171486,19.1952009141116
"2394","Malaysia",2020-04-20,108216,5389,32365998,"MYS",0.0033435088267632,0.000166501894982506,20.0809055483392
"2395","Malaysia",2020-04-01,35802,2766,32365998,"MYS",0.00110616085436327,8.54600559513104e-05,12.943600867679
"2396","Malaysia",2020-04-08,58240,3963,32365998,"MYS",0.00179941925473764,0.000122443312268635,14.6959374211456
"2397","Malaysia",2020-04-09,63367,4119,32365998,"MYS",0.00195782623480357,0.000127263185272396,15.3840738043214
"2398","Malaysia",2020-04-22,NA,5482,32365998,"MYS",NA,0.000169375280811672,NA
"2399","Malaysia",2020-03-31,32264,2626,32365998,"MYS",0.000996848606367707,8.11345288966526e-05,12.2863670982483
"2400","Malaysia",2020-04-02,37599,2908,32365998,"MYS",0.00116168208377199,8.98473762496061e-05,12.9295048143054
"2401","Malaysia",2020-04-03,39458,3116,32365998,"MYS",0.00121911890373348,9.62738735879549e-05,12.6630295250321
"2402","Malaysia",2020-04-16,NA,5072,32365998,"MYS",NA,0.000156707665865888,NA
"2403","Malaysia",2020-04-10,67951,4228,32365998,"MYS",0.0020994563492218,0.000130630917050665,16.071665089877
"2404","Malaysia",2020-04-11,71897,4346,32365998,"MYS",0.00222137441891951,0.000134276718425305,16.5432581684307
"2405","Malaysia",2020-04-15,87183,4987,32365998,"MYS",0.0026936601800445,0.000154081453011274,17.4820533386806
"2406","Malaysia",2020-04-13,81730,4683,32365998,"MYS",0.00252518090126558,0.000144688879978303,17.452487721546
"2407","Malaysia",2020-04-14,84791,4817,32365998,"MYS",0.00261975546065349,0.000148829027302047,17.6024496574632
"2408","Malaysia",2020-04-21,NA,5425,32365998,"MYS",NA,0.000167614173367989,NA
"2409","Malaysia",2020-04-12,77491,4530,32365998,"MYS",0.00239421012137491,0.000139961696839999,17.1061810154525
"2410","Maldives",2020-04-10,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2411","Maldives",2020-04-22,NA,86,540542,"MDV",NA,0.00015909957043116,NA
"2412","Maldives",2020-04-08,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2413","Maldives",2020-04-14,NA,20,540542,"MDV",NA,3.69999001002697e-05,NA
"2414","Maldives",2020-04-20,NA,52,540542,"MDV",NA,9.61997402607013e-05,NA
"2415","Maldives",2020-04-12,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2416","Maldives",2020-04-07,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2417","Maldives",2020-04-04,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2418","Maldives",2020-04-09,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2419","Maldives",2020-04-02,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2420","Maldives",2020-04-21,NA,69,540542,"MDV",NA,0.000127649655345931,NA
"2421","Maldives",2020-04-11,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2422","Maldives",2020-04-15,NA,21,540542,"MDV",NA,3.88498951052832e-05,NA
"2423","Maldives",2020-04-06,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2424","Maldives",2020-04-01,NA,18,540542,"MDV",NA,3.32999100902428e-05,NA
"2425","Maldives",2020-04-19,NA,35,540542,"MDV",NA,6.4749825175472e-05,NA
"2426","Maldives",2020-04-05,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2427","Maldives",2020-04-17,NA,25,540542,"MDV",NA,4.62498751253372e-05,NA
"2428","Maldives",2020-04-18,NA,29,540542,"MDV",NA,5.36498551453911e-05,NA
"2429","Maldives",2020-03-31,NA,17,540542,"MDV",NA,3.14499150852293e-05,NA
"2430","Maldives",2020-04-13,NA,20,540542,"MDV",NA,3.69999001002697e-05,NA
"2431","Maldives",2020-04-03,NA,19,540542,"MDV",NA,3.51499050952562e-05,NA
"2432","Maldives",2020-04-16,NA,21,540542,"MDV",NA,3.88498951052832e-05,NA
"2433","Mali",2020-04-01,NA,18,20250834,"MLI",NA,8.88852281343079e-07,NA
"2434","Mali",2020-03-31,NA,18,20250834,"MLI",NA,8.88852281343079e-07,NA
"2435","Mali",2020-04-10,NA,59,20250834,"MLI",NA,2.91346025551343e-06,NA
"2436","Mali",2020-04-15,NA,144,20250834,"MLI",NA,7.11081825074464e-06,NA
"2437","Mali",2020-04-19,NA,216,20250834,"MLI",NA,1.0666227376117e-05,NA
"2438","Mali",2020-04-11,NA,87,20250834,"MLI",NA,4.29611935982488e-06,NA
"2439","Mali",2020-04-13,NA,116,20250834,"MLI",NA,5.72815914643318e-06,NA
"2440","Mali",2020-04-02,NA,28,20250834,"MLI",NA,1.38265910431146e-06,NA
"2441","Mali",2020-04-03,NA,36,20250834,"MLI",NA,1.77770456268616e-06,NA
"2442","Mali",2020-04-09,NA,59,20250834,"MLI",NA,2.91346025551343e-06,NA
"2443","Mali",2020-04-12,NA,105,20250834,"MLI",NA,5.18497164116796e-06,NA
"2444","Mali",2020-04-21,NA,246,20250834,"MLI",NA,1.21476478450221e-05,NA
"2445","Mali",2020-04-07,NA,47,20250834,"MLI",NA,2.32089206795137e-06,NA
"2446","Mali",2020-04-04,NA,39,20250834,"MLI",NA,1.92584660957667e-06,NA
"2447","Mali",2020-04-17,NA,171,20250834,"MLI",NA,8.44409667275926e-06,NA
"2448","Mali",2020-04-22,NA,258,20250834,"MLI",NA,1.27402160325841e-05,NA
"2449","Mali",2020-04-16,NA,148,20250834,"MLI",NA,7.30834097993199e-06,NA
"2450","Mali",2020-04-08,NA,56,20250834,"MLI",NA,2.76531820862291e-06,NA
"2451","Mali",2020-04-05,NA,41,20250834,"MLI",NA,2.02460797417035e-06,NA
"2452","Mali",2020-04-06,NA,45,20250834,"MLI",NA,2.2221307033577e-06,NA
"2453","Mali",2020-04-14,NA,123,20250834,"MLI",NA,6.07382392251104e-06,NA
