"","Date","Entity","Code","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","PerCapita.Death","PerCapita.Infection","Death.Rate"
"9736",NA,"Sint Maarten (Dutch part)","SXM",2,23,42882,4.66396156895667e-05,0.000536355580430017,0.0869565217391304
"9737",NA,"Sint Maarten (Dutch part)","SXM",2,23,42882,4.66396156895667e-05,0.000536355580430017,0.0869565217391304
"9738",NA,"Sint Maarten (Dutch part)","SXM",10,68,42882,0.000233198078447834,0.00158574693344527,0.147058823529412
"9739",NA,"Sint Maarten (Dutch part)","SXM",8,50,42882,0.000186558462758267,0.00116599039223917,0.16
"9740",NA,"Sint Maarten (Dutch part)","SXM",9,50,42882,0.00020987827060305,0.00116599039223917,0.18
"9741",NA,"Sint Maarten (Dutch part)","SXM",9,50,42882,0.00020987827060305,0.00116599039223917,0.18
"9742",NA,"Sint Maarten (Dutch part)","SXM",9,50,42882,0.00020987827060305,0.00116599039223917,0.18
"9743",NA,"Sint Maarten (Dutch part)","SXM",0,3,42882,0,6.99594235343501e-05,0
"9744",NA,"Sint Maarten (Dutch part)","SXM",8,40,42882,0.000186558462758267,0.000932792313791334,0.2
"9745",NA,"Sint Maarten (Dutch part)","SXM",0,2,42882,0,4.66396156895667e-05,0
"9746",NA,"Sint Maarten (Dutch part)","SXM",8,40,42882,0.000186558462758267,0.000932792313791334,0.2
"9747",NA,"Sint Maarten (Dutch part)","SXM",0,2,42882,0,4.66396156895667e-05,0
"9748",NA,"Sint Maarten (Dutch part)","SXM",4,25,42882,9.32792313791334e-05,0.000582995196119584,0.16
"9749",NA,"Sint Maarten (Dutch part)","SXM",0,1,42882,0,2.33198078447834e-05,0
"9750",NA,"Sint Maarten (Dutch part)","SXM",2,23,42882,4.66396156895667e-05,0.000536355580430017,0.0869565217391304
"9751",NA,"Sint Maarten (Dutch part)","SXM",4,25,42882,9.32792313791334e-05,0.000582995196119584,0.16
"9752",NA,"Sint Maarten (Dutch part)","SXM",10,67,42882,0.000233198078447834,0.00156242712560049,0.149253731343284
"9753",NA,"Sint Maarten (Dutch part)","SXM",10,68,42882,0.000233198078447834,0.00158574693344527,0.147058823529412
"9754",NA,"Sint Maarten (Dutch part)","SXM",9,57,42882,0.00020987827060305,0.00132922904715265,0.157894736842105
"9755",NA,"Sint Maarten (Dutch part)","SXM",9,64,42882,0.00020987827060305,0.00149246770206613,0.140625
"9756",NA,"Sint Maarten (Dutch part)","SXM",9,52,42882,0.00020987827060305,0.00121263000792873,0.173076923076923
"9757",NA,"Sint Maarten (Dutch part)","SXM",9,52,42882,0.00020987827060305,0.00121263000792873,0.173076923076923
"9758",NA,"Sint Maarten (Dutch part)","SXM",9,57,42882,0.00020987827060305,0.00132922904715265,0.157894736842105
"9759",NA,"Sint Maarten (Dutch part)","SXM",9,57,42882,0.00020987827060305,0.00132922904715265,0.157894736842105
"9760",NA,"Slovakia","SVK",0,10,5459643,0,1.83162159137511e-06,0
"9761",NA,"Slovakia","SVK",0,7,5459643,0,1.28213511396258e-06,0
"9762",NA,"Slovakia","SVK",0,185,5459643,0,3.38849994404396e-05,0
"9763",NA,"Slovakia","SVK",0,178,5459643,0,3.2602864326477e-05,0
"9764",NA,"Slovakia","SVK",14,1199,5459643,2.56427022792516e-06,0.000219611428805876,0.0116763969974979
"9765",NA,"Slovakia","SVK",13,1173,5459643,2.38110806878765e-06,0.000214849212668301,0.0110826939471441
"9766",NA,"Slovakia","SVK",0,5,5459643,0,9.15810795687557e-07,0
"9767",NA,"Slovakia","SVK",0,3,5459643,0,5.49486477412534e-07,0
"9768",NA,"Slovakia","SVK",0,21,5459643,0,3.84640534188774e-06,0
"9769",NA,"Slovakia","SVK",0,204,5459643,0,3.73650804640523e-05,0
"9770",NA,"Slovakia","SVK",12,1161,5459643,2.19794590965014e-06,0.000212651266758651,0.0103359173126615
"9771",NA,"Slovakia","SVK",2,682,5459643,3.66324318275023e-07,0.000124916592531783,0.00293255131964809
"9772",NA,"Slovakia","SVK",0,191,5459643,0,3.49839723952647e-05,0
"9773",NA,"Slovakia","SVK",2,534,5459643,3.66324318275023e-07,9.78085929794311e-05,0.00374531835205993
"9774",NA,"Slovakia","SVK",2,581,5459643,3.66324318275023e-07,0.000106417214458894,0.00344234079173838
"9775",NA,"Slovakia","SVK",0,363,5459643,0,6.64878637669166e-05,0
"9776",NA,"Slovakia","SVK",0,485,5459643,0,8.8833647181693e-05,0
"9777",NA,"Slovakia","SVK",0,97,5459643,0,1.77667294363386e-05,0
"9778",NA,"Slovakia","SVK",0,107,5459643,0,1.95983510277137e-05,0
"9779",NA,"Slovakia","SVK",0,123,5459643,0,2.25289455739139e-05,0
"9780",NA,"Slovakia","SVK",0,137,5459643,0,2.50932158018391e-05,0
"9781",NA,"Slovakia","SVK",0,216,5459643,0,3.95630263737025e-05,0
"9782",NA,"Slovakia","SVK",0,30,5459643,0,5.49486477412534e-06,0
"9783",NA,"Slovakia","SVK",0,44,5459643,0,8.0591350020505e-06,0
"9784",NA,"Slovakia","SVK",0,61,5459643,0,1.11728917073882e-05,0
"9785",NA,"Slovakia","SVK",0,84,5459643,0,1.5385621367551e-05,0
"9786",NA,"Slovakia","SVK",0,400,5459643,0,7.32648636550045e-05,0
"9787",NA,"Slovakia","SVK",0,426,5459643,0,7.80270797925798e-05,0
"9788",NA,"Slovakia","SVK",0,450,5459643,0,8.24229716118801e-05,0
"9789",NA,"Slovakia","SVK",0,471,5459643,0,8.62693769537679e-05,0
"9790",NA,"Slovakia","SVK",0,336,5459643,0,6.15424854702038e-05,0
"9791",NA,"Slovakia","SVK",0,226,5459643,0,4.13946479650776e-05,0
"9792",NA,"Slovakia","SVK",0,295,5459643,0,5.40328369455659e-05,0
"9793",NA,"Slovakia","SVK",0,295,5459643,0,5.40328369455659e-05,0
"9794",NA,"Slovakia","SVK",0,1,5459643,0,1.83162159137511e-07,0
"9795",NA,"Slovakia","SVK",8,977,5459643,1.46529727310009e-06,0.000178949429477349,0.00818833162743091
"9796",NA,"Slovakia","SVK",9,1049,5459643,1.6484594322376e-06,0.000192137104935249,0.00857959961868446
"9797",NA,"Slovakia","SVK",11,1089,5459643,2.01478375051263e-06,0.00019946359130075,0.0101010101010101
"9798",NA,"Slovakia","SVK",2,728,5459643,3.66324318275023e-07,0.000133342051852108,0.00274725274725275
"9799",NA,"Slovakia","SVK",2,742,5459643,3.66324318275023e-07,0.000135906322080033,0.00269541778975741
"9800",NA,"Slovakia","SVK",2,701,5459643,3.66324318275023e-07,0.000128396673555395,0.00285306704707561
"9801",NA,"Slovakia","SVK",2,715,5459643,3.66324318275023e-07,0.000130960943783321,0.0027972027972028
"9802",NA,"Slovakia","SVK",6,863,5459643,1.09897295482507e-06,0.000158068943335672,0.00695249130938586
"9803",NA,"Slovakia","SVK",2,769,5459643,3.66324318275023e-07,0.000140851700376746,0.00260078023407022
"9804",NA,"Slovakia","SVK",0,336,5459643,0,6.15424854702038e-05,0
"9805",NA,"Slovakia","SVK",2,835,5459643,3.66324318275023e-07,0.000152940402879822,0.00239520958083832
"9806",NA,"Slovenia","SVN",61,1268,2078932,2.93419890597672e-05,0.000609928559471883,0.0481072555205047
"9807",NA,"Slovenia","SVN",0,253,2078932,0,0.00012169710216592,0
"9808",NA,"Slovenia","SVN",0,6,2078932,0,2.88609728456727e-06,0
"9809",NA,"Slovenia","SVN",0,1,2078932,0,4.81016214094545e-07,0
"9810",NA,"Slovenia","SVN",61,1248,2078932,2.93419890597672e-05,0.000600308235189992,0.0488782051282051
"9811",NA,"Slovenia","SVN",53,1205,2078932,2.54938593470109e-05,0.000579624537983926,0.0439834024896266
"9812",NA,"Slovenia","SVN",1,275,2078932,4.81016214094545e-07,0.000132279458876,0.00363636363636364
"9813",NA,"Slovenia","SVN",1,286,2078932,4.81016214094545e-07,0.00013757063723104,0.0034965034965035
"9814",NA,"Slovenia","SVN",56,1220,2078932,2.69369079892945e-05,0.000586839781195345,0.0459016393442623
"9815",NA,"Slovenia","SVN",66,1304,2078932,3.174707013024e-05,0.000627245143179286,0.0506134969325153
"9816",NA,"Slovenia","SVN",55,1212,2078932,2.64558917752e-05,0.000582991651482588,0.0453795379537954
"9817",NA,"Slovenia","SVN",13,814,2078932,6.25321078322908e-06,0.000391547198272959,0.015970515970516
"9818",NA,"Slovenia","SVN",0,9,2078932,0,4.3291459268509e-06,0
"9819",NA,"Slovenia","SVN",0,141,2078932,0,6.78232861873308e-05,0
"9820",NA,"Slovenia","SVN",0,181,2078932,0,8.70639347511126e-05,0
"9821",NA,"Slovenia","SVN",0,219,2078932,0,0.000105342550886705,0
"9822",NA,"Slovenia","SVN",15,841,2078932,7.21524321141817e-06,0.000404534636053512,0.0178359096313912
"9823",NA,"Slovenia","SVN",0,16,2078932,0,7.69625942551272e-06,0
"9824",NA,"Slovenia","SVN",16,897,2078932,7.69625942551272e-06,0.000431471544042807,0.0178372352285396
"9825",NA,"Slovenia","SVN",70,1317,2078932,3.36711349866181e-05,0.000633498353962515,0.0531511009870919
"9826",NA,"Slovenia","SVN",9,632,2078932,4.3291459268509e-06,0.000304002247307752,0.0142405063291139
"9827",NA,"Slovenia","SVN",0,96,2078932,0,4.61775565530763e-05,0
"9828",NA,"Slovenia","SVN",0,31,2078932,0,1.49115026369309e-05,0
"9829",NA,"Slovenia","SVN",1,414,2078932,4.81016214094545e-07,0.000199140712635142,0.00241545893719807
"9830",NA,"Slovenia","SVN",0,12,2078932,0,5.77219456913454e-06,0
"9831",NA,"Slovenia","SVN",1,319,2078932,4.81016214094545e-07,0.00015344417229616,0.00313479623824451
"9832",NA,"Slovenia","SVN",9,691,2078932,4.3291459268509e-06,0.00033238220393933,0.0130246020260492
"9833",NA,"Slovenia","SVN",11,730,2078932,5.29117835503999e-06,0.000351141836289018,0.0150684931506849
"9834",NA,"Slovenia","SVN",11,763,2078932,5.29117835503999e-06,0.000367015371354138,0.0144167758846658
"9835",NA,"Slovenia","SVN",0,57,2078932,0,2.7417924203389e-05,0
"9836",NA,"Slovenia","SVN",1,341,2078932,4.81016214094545e-07,0.00016402652900624,0.00293255131964809
"9837",NA,"Slovenia","SVN",1,383,2078932,4.81016214094545e-07,0.000184229209998211,0.00261096605744125
"9838",NA,"Slovenia","SVN",77,1340,2078932,3.70382484852799e-05,0.00064456172688669,0.0574626865671642
"9839",NA,"Slovenia","SVN",5,577,2078932,2.40508107047272e-06,0.000277546355532552,0.00866551126516464
"9840",NA,"Slovenia","SVN",3,480,2078932,1.44304864228363e-06,0.000230887782765381,0.00625
"9841",NA,"Slovenia","SVN",45,1160,2078932,2.16457296342545e-05,0.000557978808349672,0.0387931034482759
"9842",NA,"Slovenia","SVN",50,1188,2078932,2.40508107047272e-05,0.000571447262344319,0.0420875420875421
"9843",NA,"Slovenia","SVN",30,1021,2078932,1.44304864228363e-05,0.00049111755459053,0.029382957884427
"9844",NA,"Slovenia","SVN",20,934,2078932,9.6203242818909e-06,0.000449269143964305,0.0214132762312634
"9845",NA,"Slovenia","SVN",74,1330,2078932,3.55951998429963e-05,0.000639751564745745,0.0556390977443609
"9846",NA,"Slovenia","SVN",74,1335,2078932,3.55951998429963e-05,0.000642156645816217,0.0554307116104869
"9847",NA,"Slovenia","SVN",4,528,2078932,1.92406485637818e-06,0.00025397656104192,0.00757575757575758
"9848",NA,"Slovenia","SVN",36,1055,2078932,1.73165837074036e-05,0.000507472105869745,0.0341232227488152
"9849",NA,"Slovenia","SVN",1,442,2078932,4.81016214094545e-07,0.000212609166629789,0.00226244343891403
"9850",NA,"Slovenia","SVN",43,1124,2078932,2.06836972060654e-05,0.000540662224642268,0.0382562277580071
"9851",NA,"Slovenia","SVN",28,997,2078932,1.34684539946473e-05,0.000479573165452261,0.0280842527582748
"9852",NA,"Slovenia","SVN",22,977,2078932,1.058235671008e-05,0.00046995284117037,0.022517911975435
"9853",NA,"Slovenia","SVN",40,1091,2078932,1.92406485637818e-05,0.000524788689577148,0.0366636113657195
"9854",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9855",NA,"Somalia","SOM",0,2,15893219,0,1.25839831440063e-07,0
"9856",NA,"Somalia","SOM",8,237,15893219,5.0335932576025e-07,1.49120200256474e-05,0.0337552742616034
"9857",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9858",NA,"Somalia","SOM",5,80,15893219,3.14599578600156e-07,5.0335932576025e-06,0.0625
"9859",NA,"Somalia","SOM",7,164,15893219,4.40439410040219e-07,1.03188661780851e-05,0.0426829268292683
"9860",NA,"Somalia","SOM",5,116,15893219,3.14599578600156e-07,7.29871022352363e-06,0.0431034482758621
"9861",NA,"Somalia","SOM",7,135,15893219,4.40439410040219e-07,8.49418862220422e-06,0.0518518518518519
"9862",NA,"Somalia","SOM",0,3,15893219,0,1.88759747160094e-07,0
"9863",NA,"Somalia","SOM",8,286,15893219,5.0335932576025e-07,1.7995095895929e-05,0.027972027972028
"9864",NA,"Somalia","SOM",0,7,15893219,0,4.40439410040219e-07,0
"9865",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9866",NA,"Somalia","SOM",0,7,15893219,0,4.40439410040219e-07,0
"9867",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9868",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9869",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9870",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9871",NA,"Somalia","SOM",0,5,15893219,0,3.14599578600156e-07,0
"9872",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9873",NA,"Somalia","SOM",0,3,15893219,0,1.88759747160094e-07,0
"9874",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9875",NA,"Somalia","SOM",0,3,15893219,0,1.88759747160094e-07,0
"9876",NA,"Somalia","SOM",0,3,15893219,0,1.88759747160094e-07,0
"9877",NA,"Somalia","SOM",2,25,15893219,1.25839831440063e-07,1.57299789300078e-06,0.08
"9878",NA,"Somalia","SOM",0,3,15893219,0,1.88759747160094e-07,0
"9879",NA,"Somalia","SOM",0,1,15893219,0,6.29199157200313e-08,0
"9880",NA,"Somalia","SOM",0,5,15893219,0,3.14599578600156e-07,0
"9881",NA,"Somalia","SOM",0,7,15893219,0,4.40439410040219e-07,0
"9882",NA,"Somalia","SOM",2,25,15893219,1.25839831440063e-07,1.57299789300078e-06,0.08
"9883",NA,"Somalia","SOM",2,60,15893219,1.25839831440063e-07,3.77519494320188e-06,0.0333333333333333
"9884",NA,"Somalia","SOM",5,80,15893219,3.14599578600156e-07,5.0335932576025e-06,0.0625
"9885",NA,"Somalia","SOM",1,21,15893219,6.29199157200313e-08,1.32131823012066e-06,0.0476190476190476
"9886",NA,"Somalia","SOM",0,8,15893219,0,5.0335932576025e-07,0
"9887",NA,"Somalia","SOM",0,8,15893219,0,5.0335932576025e-07,0
"9888",NA,"Somalia","SOM",1,12,15893219,6.29199157200313e-08,7.55038988640375e-07,0.0833333333333333
"9889",NA,"Somalia","SOM",0,5,15893219,0,3.14599578600156e-07,0
"9890",NA,"Somalia","SOM",1,21,15893219,6.29199157200313e-08,1.32131823012066e-06,0.0476190476190476
"9891",NA,"South Africa","ZAF",34,2506,59308690,5.73271808903552e-07,4.2253504503303e-05,0.0135674381484437
"9892",NA,"South Africa","ZAF",0,85,59308690,0,1.43317952225888e-06,0
"9893",NA,"South Africa","ZAF",0,1,59308690,0,1.68609355559868e-08,0
"9894",NA,"South Africa","ZAF",0,150,59308690,0,2.52914033339802e-06,0
"9895",NA,"South Africa","ZAF",5,1380,59308690,8.43046777799341e-08,2.32680910672618e-05,0.0036231884057971
"9896",NA,"South Africa","ZAF",48,2605,59308690,8.09324906687367e-07,4.39227371233457e-05,0.018426103646833
"9897",NA,"South Africa","ZAF",0,116,59308690,0,1.95586852449447e-06,0
"9898",NA,"South Africa","ZAF",5,1353,59308690,8.43046777799341e-08,2.28128458072502e-05,0.00369549150036955
"9899",NA,"South Africa","ZAF",0,24,59308690,0,4.04662453343684e-07,0
"9900",NA,"South Africa","ZAF",0,24,59308690,0,4.04662453343684e-07,0
"9901",NA,"South Africa","ZAF",27,2415,59308690,4.55245260011644e-07,4.07191593677082e-05,0.0111801242236025
"9902",NA,"South Africa","ZAF",0,62,59308690,0,1.04537800447118e-06,0
"9903",NA,"South Africa","ZAF",52,3034,59308690,8.76768648911315e-07,5.1156078476864e-05,0.017139090309822
"9904",NA,"South Africa","ZAF",54,3158,59308690,9.10490520023288e-07,5.32468344858064e-05,0.0170994300189994
"9905",NA,"South Africa","ZAF",5,1462,59308690,8.43046777799341e-08,2.46506877828527e-05,0.00341997264021888
"9906",NA,"South Africa","ZAF",50,2783,59308690,8.43046777799341e-07,4.69239836523113e-05,0.0179662234998203
"9907",NA,"South Africa","ZAF",0,17,59308690,0,2.86635904451776e-07,0
"9908",NA,"South Africa","ZAF",2,1170,59308690,3.37218711119736e-08,1.97272946005046e-05,0.00170940170940171
"9909",NA,"South Africa","ZAF",58,3300,59308690,9.77934262247236e-07,5.56410873347565e-05,0.0175757575757576
"9910",NA,"South Africa","ZAF",0,13,59308690,0,2.19192162227829e-07,0
"9911",NA,"South Africa","ZAF",3,1326,59308690,5.05828066679605e-08,2.23576005472385e-05,0.00226244343891403
"9912",NA,"South Africa","ZAF",0,240,59308690,0,4.04662453343684e-06,0
"9913",NA,"South Africa","ZAF",2,1187,59308690,3.37218711119736e-08,2.00139305049564e-05,0.0016849199663016
"9914",NA,"South Africa","ZAF",0,51,59308690,0,8.59907713355328e-07,0
"9915",NA,"South Africa","ZAF",0,205,59308690,0,3.4564917889773e-06,0
"9916",NA,"South Africa","ZAF",2,927,59308690,3.37218711119736e-08,1.56300872603998e-05,0.00215749730312837
"9917",NA,"South Africa","ZAF",0,274,59308690,0,4.61989634234039e-06,0
"9918",NA,"South Africa","ZAF",0,402,59308690,0,6.7780960935067e-06,0
"9919",NA,"South Africa","ZAF",0,557,59308690,0,9.39154110468466e-06,0
"9920",NA,"South Africa","ZAF",27,2272,59308690,4.55245260011644e-07,3.83080455832021e-05,0.0118838028169014
"9921",NA,"South Africa","ZAF",24,2003,59308690,4.04662453343684e-07,3.37724539186416e-05,0.0119820269595607
"9922",NA,"South Africa","ZAF",25,2028,59308690,4.21523388899671e-07,3.41939773075413e-05,0.01232741617357
"9923",NA,"South Africa","ZAF",25,2173,59308690,4.21523388899671e-07,3.66388129631594e-05,0.0115048320294524
"9924",NA,"South Africa","ZAF",0,7,59308690,0,1.18026548891908e-07,0
"9925",NA,"South Africa","ZAF",7,1505,59308690,1.18026548891908e-07,2.53757080117602e-05,0.00465116279069767
"9926",NA,"South Africa","ZAF",0,2,59308690,0,3.37218711119736e-08,0
"9927",NA,"South Africa","ZAF",0,3,59308690,0,5.05828066679605e-08,0
"9928",NA,"South Africa","ZAF",58,3465,59308690,9.77934262247236e-07,5.84231417014943e-05,0.0167388167388167
"9929",NA,"South Africa","ZAF",13,1749,59308690,2.19192162227829e-07,2.9489776287421e-05,0.00743281875357347
"9930",NA,"South Africa","ZAF",0,709,59308690,0,1.19544033091947e-05,0
"9931",NA,"South Africa","ZAF",18,1934,59308690,3.03496840007763e-07,3.26090493652785e-05,0.0093071354705274
"9932",NA,"South Africa","ZAF",11,1655,59308690,1.85470291115855e-07,2.79048483451582e-05,0.00664652567975831
"9933",NA,"South Africa","ZAF",2,1280,59308690,3.37218711119736e-08,2.15819975116631e-05,0.0015625
"9934",NA,"South Africa","ZAF",9,1585,59308690,1.51748420003881e-07,2.67245828562391e-05,0.0056782334384858
"9935",NA,"South Africa","ZAF",12,1686,59308690,2.02331226671842e-07,2.84275373473938e-05,0.00711743772241993
"9936",NA,"South Africa","ZAF",18,1845,59308690,3.03496840007763e-07,3.11084261007957e-05,0.00975609756097561
"9937",NA,"South America","",0,0,430759772,0,0,NA
"9938",NA,"South America","",4315,91236,430759772,1.00171842416148e-05,0.000211802507872067,0.0472949274409224
"9939",NA,"South America","",0,0,430759772,0,0,NA
"9940",NA,"South America","",0,0,430759772,0,0,NA
"9941",NA,"South America","",0,0,430759772,0,0,NA
"9942",NA,"South America","",0,0,430759772,0,0,NA
"9943",NA,"South America","",4066,86289,430759772,9.43913583462478e-06,0.000200318148557289,0.0471207222241537
"9944",NA,"South America","",0,0,430759772,0,0,NA
"9945",NA,"South America","",3850,82264,430759772,8.9376962526575e-06,0.000190974193384056,0.0468005445881552
"9946",NA,"South America","",0,0,430759772,0,0,NA
"9947",NA,"South America","",0,0,430759772,0,0,NA
"9948",NA,"South America","",0,0,430759772,0,0,NA
"9949",NA,"South America","",0,0,430759772,0,0,NA
"9950",NA,"South America","",0,0,430759772,0,0,NA
"9951",NA,"South America","",0,0,430759772,0,0,NA
"9952",NA,"South America","",0,0,430759772,0,0,NA
"9953",NA,"South America","",0,1,430759772,0,2.32147954614481e-09,0
"9954",NA,"South America","",0,0,430759772,0,0,NA
"9955",NA,"South America","",0,1,430759772,0,2.32147954614481e-09,0
"9956",NA,"South America","",0,1,430759772,0,2.32147954614481e-09,0
"9957",NA,"South America","",0,3,430759772,0,6.96443863843442e-09,0
"9958",NA,"South America","",0,8,430759772,0,1.85718363691584e-08,0
"9959",NA,"South America","",0,0,430759772,0,0,NA
"9960",NA,"South America","",0,0,430759772,0,0,NA
"9961",NA,"South America","",0,0,430759772,0,0,NA
"9962",NA,"South America","",0,0,430759772,0,0,NA
"9963",NA,"South America","",0,0,430759772,0,0,NA
"9964",NA,"South America","",0,0,430759772,0,0,NA
"9965",NA,"South America","",0,1,430759772,0,2.32147954614481e-09,0
"9966",NA,"South America","",3029,67214,430759772,7.03176154527262e-06,0.000156035926214577,0.0450650162168596
"9967",NA,"South America","",3317,72546,430759772,7.70034765456232e-06,0.000168414055154621,0.0457227138643068
"9968",NA,"South America","",3641,77841,430759772,8.45250702751324e-06,0.000180706289351458,0.0467748358834034
"9969",NA,"South America","",0,0,430759772,0,0,NA
"9970",NA,"South America","",1,144,430759772,2.32147954614481e-09,3.34293054644852e-07,0.00694444444444444
"9971",NA,"South America","",2,199,430759772,4.64295909228961e-09,4.61974429682816e-07,0.0100502512562814
"9972",NA,"South America","",4,270,430759772,9.28591818457922e-09,6.26799477459098e-07,0.0148148148148148
"9973",NA,"South America","",5,367,430759772,1.1607397730724e-08,8.51982993435144e-07,0.0136239782016349
"9974",NA,"South America","",0,0,430759772,0,0,NA
"9975",NA,"South America","",0,0,430759772,0,0,NA
"9976",NA,"South America","",0,0,430759772,0,0,NA
"9977",NA,"South America","",0,0,430759772,0,0,NA
"9978",NA,"South America","",0,0,430759772,0,0,NA
"9979",NA,"South America","",10,1319,430759772,2.32147954614481e-08,3.062031521365e-06,0.00758150113722517
"9980",NA,"South America","",0,0,430759772,0,0,NA
"9981",NA,"South America","",0,0,430759772,0,0,NA
"9982",NA,"South America","",0,0,430759772,0,0,NA
"9983",NA,"South America","",0,0,430759772,0,0,NA
"9984",NA,"South America","",0,0,430759772,0,0,NA
"9985",NA,"South America","",95,5748,430759772,2.20540556883757e-07,1.33438644312403e-05,0.0165274878218511
"9986",NA,"South America","",113,6732,430759772,2.62327188714363e-07,1.56282003046468e-05,0.0167855020796197
"9987",NA,"South America","",147,7755,430759772,3.41257493283286e-07,1.8003073880353e-05,0.0189555125725338
"9988",NA,"South America","",177,9018,430759772,4.10901879667631e-07,2.09351025471339e-05,0.0196274118429807
"9989",NA,"South America","",214,10251,430759772,4.96796622874988e-07,2.37974868275304e-05,0.0208760120963808
"9990",NA,"South America","",258,11263,430759772,5.9894172290536e-07,2.61468241282289e-05,0.022906863180325
"9991",NA,"South America","",305,12351,430759772,7.08051261574166e-07,2.86725938744345e-05,0.0246943567322484
"9992",NA,"South America","",492,16848,430759772,1.14216793670324e-06,3.91122873934477e-05,0.0292022792022792
"9993",NA,"South America","",568,18936,430759772,1.31860038221025e-06,4.3959536685798e-05,0.0299957752429235
"9994",NA,"South America","",674,21087,430759772,1.5646772141016e-06,4.89530391895555e-05,0.0319628206952151
"9995",NA,"South America","",807,23347,430759772,1.87343399373886e-06,5.41995829638428e-05,0.0345654687968476
"9996",NA,"South America","",896,25458,430759772,2.08004567334575e-06,5.91002262857545e-05,0.0351952235053814
"9997",NA,"South America","",1008,27310,430759772,2.34005138251396e-06,6.33996064052147e-05,0.0369095569388502
"9998",NA,"South America","",1187,30240,430759772,2.75559622127388e-06,7.02015414754189e-05,0.0392526455026455
"9999",NA,"South America","",1376,35177,430759772,3.19435585549525e-06,8.16626859947358e-05,0.0391164681468005
"10000",NA,"South America","",1604,39260,430759772,3.72365319201627e-06,9.11412869816451e-05,0.040855832908813
"10001",NA,"South America","",1798,44778,430759772,4.17402022396836e-06,0.000103951211117272,0.0401536468801644
"10002",NA,"South America","",1935,47775,430759772,4.4920629217902e-06,0.000110908685317068,0.0405023547880691
"10003",NA,"South America","",2090,50576,430759772,4.85189225144264e-06,0.00011741114952582,0.0413239481176843
"10004",NA,"South America","",2227,52412,430759772,5.16993494926448e-06,0.000121673385972542,0.0424902694039533
"10005",NA,"South America","",2501,57849,430759772,5.80602034490816e-06,0.000134295270264931,0.0432332451727774
"10006",NA,"South America","",2774,62890,430759772,6.43978426100569e-06,0.000145997848657047,0.0441087613293051
"10007",NA,"South America","",0,0,430759772,0,0,NA
"10008",NA,"South America","",0,0,430759772,0,0,NA
"10009",NA,"South America","",0,0,430759772,0,0,NA
"10010",NA,"South America","",0,0,430759772,0,0,NA
"10011",NA,"South America","",0,0,430759772,0,0,NA
"10012",NA,"South America","",0,0,430759772,0,0,NA
"10013",NA,"South America","",0,0,430759772,0,0,NA
"10014",NA,"South America","",0,0,430759772,0,0,NA
"10015",NA,"South America","",0,0,430759772,0,0,NA
"10016",NA,"South America","",5,530,430759772,1.1607397730724e-08,1.23038415945675e-06,0.00943396226415094
"10017",NA,"South America","",5,743,430759772,1.1607397730724e-08,1.72485930278559e-06,0.00672947510094213
"10018",NA,"South America","",6,975,430759772,1.39288772768688e-08,2.26344255749119e-06,0.00615384615384615
"10019",NA,"South America","",378,14373,430759772,8.77519268442737e-07,3.33666255167393e-05,0.026299311208516
"10020",NA,"South America","",15,1813,430759772,3.48221931921721e-08,4.20884241716053e-06,0.00827357970215113
"10021",NA,"South America","",26,2532,430759772,6.03584681997649e-08,5.87798621083865e-06,0.0102685624012638
"10022",NA,"South America","",37,3173,430759772,8.58947432073578e-08,7.36605459991747e-06,0.0116608887488182
"10023",NA,"South America","",53,4084,430759772,1.23038415945675e-07,9.48092246645539e-06,0.0129774730656219
"10024",NA,"South America","",68,4932,430759772,1.57860609137847e-07,1.14495371215862e-05,0.0137875101378751
"10025",NA,"South America","",0,0,430759772,0,0,NA
"10026",NA,"South America","",0,0,430759772,0,0,NA
"10027",NA,"South America","",0,0,430759772,0,0,NA
"10028",NA,"South America","",0,0,430759772,0,0,NA
"10029",NA,"South America","",0,0,430759772,0,0,NA
"10030",NA,"South America","",0,0,430759772,0,0,NA
"10031",NA,"South America","",0,0,430759772,0,0,NA
"10032",NA,"South America","",0,0,430759772,0,0,NA
"10033",NA,"South America","",0,0,430759772,0,0,NA
"10034",NA,"South America","",0,0,430759772,0,0,NA
"10035",NA,"South America","",0,0,430759772,0,0,NA
"10036",NA,"South America","",0,0,430759772,0,0,NA
"10037",NA,"South America","",0,17,430759772,0,3.94651522844617e-08,0
"10038",NA,"South America","",0,0,430759772,0,0,NA
"10039",NA,"South America","",0,0,430759772,0,0,NA
"10040",NA,"South America","",0,0,430759772,0,0,NA
"10041",NA,"South America","",1,78,430759772,2.32147954614481e-09,1.81075404599295e-07,0.0128205128205128
